29X-64330#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Sài Đồng (Quận Long Biên- Thành phố Hà Nội),Xã Đông Dư (Huyện Gia Lâm- Thành phố Hà Nội),Xã Kim Lan (Huyện Gia Lâm- Thành phố Hà Nội),Xã Vạn Phúc (Huyện Thanh Trì- Thành phố Hà Nội),Xã Văn Bình (Huyện Thường Tín- Thành phố Hà Nội),Xã Nguyễn Trãi (Huyện Thường Tín- Thành phố Hà Nội),Xã Hồng Minh (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Hoàng Long (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Trầm Lộng (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Nguyễn Úy (Huyện Kim Bảng- Tỉnh Hà Nam),Xã Đồng Hóa (Huyện Kim Bảng- Tỉnh Hà Nam),Phường Lê Hồng Phong (Thành phố Phủ Lý- Tỉnh Hà Nam),Xã Thanh Phong (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Thanh Hương (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Thanh Hải (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Ninh Giang (Huyện Hoa Lư- Tỉnh Ninh Bình),Xã Ninh Xuân (Huyện Hoa Lư- Tỉnh Ninh Bình),77000,2giờ25phút
29E-84139#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Xuân Phương (Quận Nam Từ Liêm- Thành phố Hà Nội),Phường Mỹ Đình 2 (Quận Nam Từ Liêm- Thành phố Hà Nội),Phường Láng Thượng (Quận Đống Đa- Thành phố Hà Nội),Phường Thượng Đình (Quận Thanh Xuân- Thành phố Hà Nội),Phường Đại Kim (Quận Hoàng Mai- Thành phố Hà Nội),Xã Vĩnh Quỳnh (Huyện Thanh Trì- Thành phố Hà Nội),Xã Văn Bình (Huyện Thường Tín- Thành phố Hà Nội),Xã Tân Minh (Huyện Thường Tín- Thành phố Hà Nội),Xã Tri Trung (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Trung Tú (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Nguyễn Úy (Huyện Kim Bảng- Tỉnh Hà Nam),Thị trấn Quế (Huyện Kim Bảng- Tỉnh Hà Nam),Phường Lê Hồng Phong (Thành phố Phủ Lý- Tỉnh Hà Nam),Xã Thanh Tân (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Gia Trấn (Huyện Gia Viễn- Tỉnh Ninh Bình),Phường Ninh Khánh (Thành phố Ninh Bình- Tỉnh Ninh Bình),Xã Ninh Tiến (Thành phố Ninh Bình- Tỉnh Ninh Bình),75000,2giờ40phút
29N-93274#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Mễ Trì (Quận Nam Từ Liêm- Thành phố Hà Nội),Phường Hạ Đình (Quận Thanh Xuân- Thành phố Hà Nội),Phường Đại Kim (Quận Hoàng Mai- Thành phố Hà Nội),Xã Vĩnh Quỳnh (Huyện Thanh Trì- Thành phố Hà Nội),Xã Văn Bình (Huyện Thường Tín- Thành phố Hà Nội),Xã Thư Phú (Huyện Thường Tín- Thành phố Hà Nội),Thị trấn Phú Minh (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Phúc Tiến (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Minh Tân (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Trác Văn (Thị xã Duy Tiên- Tỉnh Hà Nam),Thị trấn Vĩnh Trụ (Huyện Lý Nhân- Tỉnh Hà Nam),Xã An Nội (Huyện Bình Lục- Tỉnh Hà Nam),Xã An Nội (Huyện Bình Lục- Tỉnh Hà Nam),Xã Liêm Túc (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Thanh Nguyên (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Ninh Giang (Huyện Hoa Lư- Tỉnh Ninh Bình),Xã Ninh Thắng (Huyện Hoa Lư- Tỉnh Ninh Bình),70000,2giờ49phút
29F-28561#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Mỹ Đình 2 (Quận Nam Từ Liêm- Thành phố Hà Nội),Phường Yên Hoà (Quận Cầu Giấy- Thành phố Hà Nội),Phường Trung Hoà (Quận Cầu Giấy- Thành phố Hà Nội),Phường Thượng Đình (Quận Thanh Xuân- Thành phố Hà Nội),Phường Đại Kim (Quận Hoàng Mai- Thành phố Hà Nội),Xã Tam Hiệp (Huyện Thanh Trì- Thành phố Hà Nội),Xã Ngọc Hồi (Huyện Thanh Trì- Thành phố Hà Nội),Xã Văn Phú (Huyện Thường Tín- Thành phố Hà Nội),Xã Tân Minh (Huyện Thường Tín- Thành phố Hà Nội),Xã Hồng Minh (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Trung Tú (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Đại Hùng (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Lê Hồ (Huyện Kim Bảng- Tỉnh Hà Nam),Xã Thanh Sơn (Huyện Kim Bảng- Tỉnh Hà Nam),Thị trấn Kiện Khê (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Liêm Cần (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Kim Tân (Huyện Kim Sơn- Tỉnh Ninh Bình),91000,3giờ12phút
29Y-28689#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Phú Đô (Quận Nam Từ Liêm- Thành phố Hà Nội),Phường Thanh Xuân Bắc (Quận Thanh Xuân- Thành phố Hà Nội),Phường Định Công (Quận Hoàng Mai- Thành phố Hà Nội),Xã Tam Hiệp (Huyện Thanh Trì- Thành phố Hà Nội),Xã Duyên Thái (Huyện Thường Tín- Thành phố Hà Nội),Xã Vân Tảo (Huyện Thường Tín- Thành phố Hà Nội),Xã Lê Lợi (Huyện Thường Tín- Thành phố Hà Nội),Xã Nam Phong (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Đại Xuyên (Huyện Phú Xuyên- Thành phố Hà Nội),Phường Châu Giang (Thị xã Duy Tiên- Tỉnh Hà Nam),Phường Bạch Thượng (Thị xã Duy Tiên- Tỉnh Hà Nam),Xã Hoàng Tây (Huyện Kim Bảng- Tỉnh Hà Nam),Xã Thanh Sơn (Huyện Kim Bảng- Tỉnh Hà Nam),Xã Thanh Thủy (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Thanh Hải (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Gia Lạc (Huyện Gia Viễn- Tỉnh Ninh Bình),Xã Văn Phong (Huyện Nho Quan- Tỉnh Ninh Bình),57000,2giờ19phút
29W-90600#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Mỹ Đình 1 (Quận Nam Từ Liêm- Thành phố Hà Nội),Phường Trung Văn (Quận Nam Từ Liêm- Thành phố Hà Nội),Phường Khương Đình (Quận Thanh Xuân- Thành phố Hà Nội),Phường Đại Kim (Quận Hoàng Mai- Thành phố Hà Nội),Xã Vĩnh Quỳnh (Huyện Thanh Trì- Thành phố Hà Nội),Xã Văn Bình (Huyện Thường Tín- Thành phố Hà Nội),Xã Nguyễn Trãi (Huyện Thường Tín- Thành phố Hà Nội),Xã Hồng Minh (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Trung Tú (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Đại Hùng (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Đồng Hóa (Huyện Kim Bảng- Tỉnh Hà Nam),Xã Thanh Sơn (Huyện Kim Bảng- Tỉnh Hà Nam),Xã Thanh Hà (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Liêm Túc (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Liêm Sơn (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Thanh Hải (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Gia Lạc (Huyện Gia Viễn- Tỉnh Ninh Bình),70000,2giờ28phút
29E-99262#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Mễ Trì (Quận Nam Từ Liêm- Thành phố Hà Nội),Phường Thanh Xuân Bắc (Quận Thanh Xuân- Thành phố Hà Nội),Phường Khương Đình (Quận Thanh Xuân- Thành phố Hà Nội),Phường Hoàng Liệt (Quận Hoàng Mai- Thành phố Hà Nội),Xã Vĩnh Quỳnh (Huyện Thanh Trì- Thành phố Hà Nội),Xã Văn Bình (Huyện Thường Tín- Thành phố Hà Nội),Xã Nguyễn Trãi (Huyện Thường Tín- Thành phố Hà Nội),Xã Hồng Minh (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Hoàng Long (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Minh Đức (Huyện Ứng Hòa- Thành phố Hà Nội),Phường Duy Hải (Thị xã Duy Tiên- Tỉnh Hà Nam),Xã Hoàng Tây (Huyện Kim Bảng- Tỉnh Hà Nam),Xã Thi Sơn (Huyện Kim Bảng- Tỉnh Hà Nam),Phường Lê Hồng Phong (Thành phố Phủ Lý- Tỉnh Hà Nam),Xã Thanh Tân (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Thanh Hải (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Gia Lạc (Huyện Gia Viễn- Tỉnh Ninh Bình),63000,2giờ17phút
29M-71740#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Tây Mỗ (Quận Nam Từ Liêm- Thành phố Hà Nội),Phường Dương Nội (Quận Hà Đông- Thành phố Hà Nội),Phường Phú Lãm (Quận Hà Đông- Thành phố Hà Nội),Xã Cao Viên (Huyện Thanh Oai- Thành phố Hà Nội),Xã Thanh Mai (Huyện Thanh Oai- Thành phố Hà Nội),Xã Phương Trung (Huyện Thanh Oai- Thành phố Hà Nội),Xã Phú Túc (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Trung Tú (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Đại Hùng (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Nguyễn Úy (Huyện Kim Bảng- Tỉnh Hà Nam),Xã Đồng Hóa (Huyện Kim Bảng- Tỉnh Hà Nam),Phường Lê Hồng Phong (Thành phố Phủ Lý- Tỉnh Hà Nam),Xã Thanh Thủy (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Thanh Nghị (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Gia Lập (Huyện Gia Viễn- Tỉnh Ninh Bình),Xã Gia Hòa (Huyện Gia Viễn- Tỉnh Ninh Bình),Xã Gia Sơn (Huyện Nho Quan- Tỉnh Ninh Bình),67000,1giờ57phút
29U-10160#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Trung Văn (Quận Nam Từ Liêm- Thành phố Hà Nội),Phường Khương Đình (Quận Thanh Xuân- Thành phố Hà Nội),Phường Hoàng Liệt (Quận Hoàng Mai- Thành phố Hà Nội),Xã Ngọc Hồi (Huyện Thanh Trì- Thành phố Hà Nội),Xã Liên Phương (Huyện Thường Tín- Thành phố Hà Nội),Xã Chương Dương (Huyện Thường Tín- Thành phố Hà Nội),Thị trấn Phú Minh (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Phúc Tiến (Huyện Phú Xuyên- Thành phố Hà Nội),Phường Châu Giang (Thị xã Duy Tiên- Tỉnh Hà Nam),Xã Chính Lý (Huyện Lý Nhân- Tỉnh Hà Nam),Xã Nhân Khang (Huyện Lý Nhân- Tỉnh Hà Nam),Xã Ngọc Lũ (Huyện Bình Lục- Tỉnh Hà Nam),Xã Trung Lương (Huyện Bình Lục- Tỉnh Hà Nam),Xã Liêm Sơn (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Thanh Hải (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Ninh Hòa (Huyện Hoa Lư- Tỉnh Ninh Bình),Xã Ninh An (Huyện Hoa Lư- Tỉnh Ninh Bình),73000,2giờ52phút
29E-56576#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Tây Mỗ (Quận Nam Từ Liêm- Thành phố Hà Nội),Phường Đại Mỗ (Quận Nam Từ Liêm- Thành phố Hà Nội),Phường Phú La (Quận Hà Đông- Thành phố Hà Nội),Phường Đồng Mai (Quận Hà Đông- Thành phố Hà Nội),Xã Thanh Cao (Huyện Thanh Oai- Thành phố Hà Nội),Xã Kim An (Huyện Thanh Oai- Thành phố Hà Nội),Xã Dân Hòa (Huyện Thanh Oai- Thành phố Hà Nội),Xã Phú Túc (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Trung Tú (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Đại Hùng (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Lê Hồ (Huyện Kim Bảng- Tỉnh Hà Nam),Thị trấn Quế (Huyện Kim Bảng- Tỉnh Hà Nam),Phường Lê Hồng Phong (Thành phố Phủ Lý- Tỉnh Hà Nam),Thị trấn Kiện Khê (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Thanh Tân (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Thanh Hải (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Gia Phương (Huyện Gia Viễn- Tỉnh Ninh Bình),72000,2giờ14phút
29G-74358#Tỉnh Hà Nam:Tỉnh Ninh Bình#,Xã Đinh Xá (Thành phố Phủ Lý- Tỉnh Hà Nam),Xã Lạc Vân (Huyện Nho Quan- Tỉnh Ninh Bình),41000,1giờ2phút
29O-31913#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Hạ Đình (Quận Thanh Xuân- Thành phố Hà Nội),Phường Đại Kim (Quận Hoàng Mai- Thành phố Hà Nội),Xã Ngọc Hồi (Huyện Thanh Trì- Thành phố Hà Nội),Xã Vân Tảo (Huyện Thường Tín- Thành phố Hà Nội),Xã Lê Lợi (Huyện Thường Tín- Thành phố Hà Nội),Xã Nam Triều (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Minh Tân (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Trác Văn (Thị xã Duy Tiên- Tỉnh Hà Nam),Xã Nhân Khang (Huyện Lý Nhân- Tỉnh Hà Nam),Xã Bồ Đề (Huyện Bình Lục- Tỉnh Hà Nam),Xã An Đổ (Huyện Bình Lục- Tỉnh Hà Nam),Xã Thanh Nguyên (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Ninh Mỹ (Huyện Hoa Lư- Tỉnh Ninh Bình),Phường Phúc Thành (Thành phố Ninh Bình- Tỉnh Ninh Bình),Xã Khánh Hòa (Huyện Yên Khánh- Tỉnh Ninh Bình),Thị trấn Yên Thịnh (Huyện Yên Mô- Tỉnh Ninh Bình),Xã Yên Lâm (Huyện Yên Mô- Tỉnh Ninh Bình),96000,3giờ3phút
29V-11338#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Kim Giang (Quận Thanh Xuân- Thành phố Hà Nội),Phường Hoàng Liệt (Quận Hoàng Mai- Thành phố Hà Nội),Xã Ngọc Hồi (Huyện Thanh Trì- Thành phố Hà Nội),Xã Văn Phú (Huyện Thường Tín- Thành phố Hà Nội),Xã Liên Châu (Huyện Thanh Oai- Thành phố Hà Nội),Xã Hoàng Long (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Đại Hùng (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Đồng Hóa (Huyện Kim Bảng- Tỉnh Hà Nam),Thị trấn Kiện Khê (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Liêm Thuận (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Liêm Túc (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Thanh Nguyên (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Ninh Giang (Huyện Hoa Lư- Tỉnh Ninh Bình),Phường Tân Thành (Thành phố Ninh Bình- Tỉnh Ninh Bình),Phường Ninh Phong (Thành phố Ninh Bình- Tỉnh Ninh Bình),Xã Khánh An (Huyện Yên Khánh- Tỉnh Ninh Bình),Xã Khánh Thiện (Huyện Yên Khánh- Tỉnh Ninh Bình),74000,2giờ45phút
29M-09182#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Hạ Đình (Quận Thanh Xuân- Thành phố Hà Nội),Phường Đại Kim (Quận Hoàng Mai- Thành phố Hà Nội),Xã Vĩnh Quỳnh (Huyện Thanh Trì- Thành phố Hà Nội),Xã Văn Bình (Huyện Thường Tín- Thành phố Hà Nội),Xã Thư Phú (Huyện Thường Tín- Thành phố Hà Nội),Xã Thống Nhất (Huyện Thường Tín- Thành phố Hà Nội),Xã Phúc Tiến (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Minh Tân (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Trác Văn (Thị xã Duy Tiên- Tỉnh Hà Nam),Xã Nguyên Lý (Huyện Lý Nhân- Tỉnh Hà Nam),Xã Hưng Công (Huyện Bình Lục- Tỉnh Hà Nam),Xã An Đổ (Huyện Bình Lục- Tỉnh Hà Nam),Xã Thanh Tâm (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Gia Trấn (Huyện Gia Viễn- Tỉnh Ninh Bình),Xã Trường Yên (Huyện Hoa Lư- Tỉnh Ninh Bình),Xã Ninh Vân (Huyện Hoa Lư- Tỉnh Ninh Bình),Xã Yên Thành (Huyện Yên Mô- Tỉnh Ninh Bình),86000,2giờ47phút
29C-47163#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Thanh Xuân Nam (Quận Thanh Xuân- Thành phố Hà Nội),Phường Hạ Đình (Quận Thanh Xuân- Thành phố Hà Nội),Phường Đại Kim (Quận Hoàng Mai- Thành phố Hà Nội),Xã Tam Hiệp (Huyện Thanh Trì- Thành phố Hà Nội),Xã Duyên Thái (Huyện Thường Tín- Thành phố Hà Nội),Xã Văn Phú (Huyện Thường Tín- Thành phố Hà Nội),Xã Liên Châu (Huyện Thanh Oai- Thành phố Hà Nội),Xã Tri Trung (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Trầm Lộng (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Lê Hồ (Huyện Kim Bảng- Tỉnh Hà Nam),Thị trấn Quế (Huyện Kim Bảng- Tỉnh Hà Nam),Thị trấn Kiện Khê (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Liêm Cần (Huyện Thanh Liêm- Tỉnh Hà Nam),Thị trấn Bình Mỹ (Huyện Bình Lục- Tỉnh Hà Nam),Xã Liêm Túc (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Thanh Nguyên (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Gia Vân (Huyện Gia Viễn- Tỉnh Ninh Bình),65000,2giờ8phút
29G-04747#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Phương Liệt (Quận Thanh Xuân- Thành phố Hà Nội),Phường Thịnh Liệt (Quận Hoàng Mai- Thành phố Hà Nội),Xã Tam Hiệp (Huyện Thanh Trì- Thành phố Hà Nội),Xã Ngọc Hồi (Huyện Thanh Trì- Thành phố Hà Nội),Xã Văn Bình (Huyện Thường Tín- Thành phố Hà Nội),Xã Nguyễn Trãi (Huyện Thường Tín- Thành phố Hà Nội),Xã Liên Châu (Huyện Thanh Oai- Thành phố Hà Nội),Xã Tri Trung (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Trung Tú (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Đại Hùng (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Lê Hồ (Huyện Kim Bảng- Tỉnh Hà Nam),Thị trấn Quế (Huyện Kim Bảng- Tỉnh Hà Nam),Xã Thanh Sơn (Huyện Kim Bảng- Tỉnh Hà Nam),Thị trấn Kiện Khê (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Thanh Tân (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Thanh Hải (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Gia Thắng (Huyện Gia Viễn- Tỉnh Ninh Bình),55000,2giờ28phút
29Y-74307#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Thanh Xuân Trung (Quận Thanh Xuân- Thành phố Hà Nội),Phường Hạ Đình (Quận Thanh Xuân- Thành phố Hà Nội),Phường Định Công (Quận Hoàng Mai- Thành phố Hà Nội),Phường Hoàng Liệt (Quận Hoàng Mai- Thành phố Hà Nội),Xã Vĩnh Quỳnh (Huyện Thanh Trì- Thành phố Hà Nội),Xã Duyên Thái (Huyện Thường Tín- Thành phố Hà Nội),Xã Văn Bình (Huyện Thường Tín- Thành phố Hà Nội),Xã Nguyễn Trãi (Huyện Thường Tín- Thành phố Hà Nội),Xã Liên Châu (Huyện Thanh Oai- Thành phố Hà Nội),Xã Tri Trung (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Trung Tú (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Trầm Lộng (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Nguyễn Úy (Huyện Kim Bảng- Tỉnh Hà Nam),Xã Đồng Hóa (Huyện Kim Bảng- Tỉnh Hà Nam),Xã Thanh Sơn (Huyện Kim Bảng- Tỉnh Hà Nam),Xã Liêm Tiết (Thành phố Phủ Lý- Tỉnh Hà Nam),Xã Văn Phương (Huyện Nho Quan- Tỉnh Ninh Bình),59000,2giờ36phút
29L-47220#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Thanh Xuân Trung (Quận Thanh Xuân- Thành phố Hà Nội),Phường Định Công (Quận Hoàng Mai- Thành phố Hà Nội),Xã Vĩnh Quỳnh (Huyện Thanh Trì- Thành phố Hà Nội),Xã Văn Bình (Huyện Thường Tín- Thành phố Hà Nội),Xã Chương Dương (Huyện Thường Tín- Thành phố Hà Nội),Thị trấn Phú Minh (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Đại Xuyên (Huyện Phú Xuyên- Thành phố Hà Nội),Phường Châu Giang (Thị xã Duy Tiên- Tỉnh Hà Nam),Xã Công Lý (Huyện Lý Nhân- Tỉnh Hà Nam),Xã Hưng Công (Huyện Bình Lục- Tỉnh Hà Nam),Xã Trung Lương (Huyện Bình Lục- Tỉnh Hà Nam),Xã Thanh Tâm (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Gia Trấn (Huyện Gia Viễn- Tỉnh Ninh Bình),Phường Tân Thành (Thành phố Ninh Bình- Tỉnh Ninh Bình),Phường Ninh Phong (Thành phố Ninh Bình- Tỉnh Ninh Bình),Xã Khánh Cư (Huyện Yên Khánh- Tỉnh Ninh Bình),Xã Khánh Cường (Huyện Yên Khánh- Tỉnh Ninh Bình),94000,2giờ49phút
29X-92551#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Kim Giang (Quận Thanh Xuân- Thành phố Hà Nội),Phường Định Công (Quận Hoàng Mai- Thành phố Hà Nội),Phường Hoàng Liệt (Quận Hoàng Mai- Thành phố Hà Nội),Xã Vĩnh Quỳnh (Huyện Thanh Trì- Thành phố Hà Nội),Xã Duyên Thái (Huyện Thường Tín- Thành phố Hà Nội),Xã Văn Phú (Huyện Thường Tín- Thành phố Hà Nội),Xã Nguyễn Trãi (Huyện Thường Tín- Thành phố Hà Nội),Xã Liên Châu (Huyện Thanh Oai- Thành phố Hà Nội),Xã Tri Trung (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Trung Tú (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Đại Hùng (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Nguyễn Úy (Huyện Kim Bảng- Tỉnh Hà Nam),Xã Đồng Hóa (Huyện Kim Bảng- Tỉnh Hà Nam),Xã Thanh Sơn (Huyện Kim Bảng- Tỉnh Hà Nam),Thị trấn Kiện Khê (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Liêm Cần (Huyện Thanh Liêm- Tỉnh Hà Nam),Thị trấn Bình Minh (Huyện Kim Sơn- Tỉnh Ninh Bình),101000,3giờ30phút
29U-84616#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Thanh Xuân Bắc (Quận Thanh Xuân- Thành phố Hà Nội),Phường Khương Đình (Quận Thanh Xuân- Thành phố Hà Nội),Phường Hoàng Liệt (Quận Hoàng Mai- Thành phố Hà Nội),Xã Vĩnh Quỳnh (Huyện Thanh Trì- Thành phố Hà Nội),Xã Văn Bình (Huyện Thường Tín- Thành phố Hà Nội),Xã Thư Phú (Huyện Thường Tín- Thành phố Hà Nội),Xã Lê Lợi (Huyện Thường Tín- Thành phố Hà Nội),Xã Nam Phong (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Đại Xuyên (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Minh Tân (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Chuyên Ngoại (Thị xã Duy Tiên- Tỉnh Hà Nam),Xã Chính Lý (Huyện Lý Nhân- Tỉnh Hà Nam),Xã Nhân Khang (Huyện Lý Nhân- Tỉnh Hà Nam),Xã An Nội (Huyện Bình Lục- Tỉnh Hà Nam),Xã An Đổ (Huyện Bình Lục- Tỉnh Hà Nam),Xã Thanh Tâm (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Gia Lập (Huyện Gia Viễn- Tỉnh Ninh Bình),52000,2giờ29phút
29A-65408#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Thanh Xuân Nam (Quận Thanh Xuân- Thành phố Hà Nội),Phường Khương Đình (Quận Thanh Xuân- Thành phố Hà Nội),Phường Hoàng Liệt (Quận Hoàng Mai- Thành phố Hà Nội),Xã Ngọc Hồi (Huyện Thanh Trì- Thành phố Hà Nội),Xã Văn Phú (Huyện Thường Tín- Thành phố Hà Nội),Xã Liên Châu (Huyện Thanh Oai- Thành phố Hà Nội),Xã Trung Tú (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Đông Lỗ (Huyện Ứng Hòa- Thành phố Hà Nội),Xã Nhật Tựu (Huyện Kim Bảng- Tỉnh Hà Nam),Xã Thi Sơn (Huyện Kim Bảng- Tỉnh Hà Nam),Thị trấn Kiện Khê (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Thanh Hải (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Ninh Mỹ (Huyện Hoa Lư- Tỉnh Ninh Bình),Phường Phúc Thành (Thành phố Ninh Bình- Tỉnh Ninh Bình),Phường Ninh Sơn (Thành phố Ninh Bình- Tỉnh Ninh Bình),Xã Khánh Cư (Huyện Yên Khánh- Tỉnh Ninh Bình),Xã Yên Từ (Huyện Yên Mô- Tỉnh Ninh Bình),82000,2giờ40phút
29C-89484#Thành phố Hà Nội:Tỉnh Ninh Bình#,Phường Nhật Tân (Quận Tây Hồ- Thành phố Hà Nội),Phường Cống Vị (Quận Ba Đình- Thành phố Hà Nội),Phường Trung Liệt (Quận Đống Đa- Thành phố Hà Nội),Phường Khương Đình (Quận Thanh Xuân- Thành phố Hà Nội),Xã Tam Hiệp (Huyện Thanh Trì- Thành phố Hà Nội),Xã Duyên Thái (Huyện Thường Tín- Thành phố Hà Nội),Xã Vân Tảo (Huyện Thường Tín- Thành phố Hà Nội),Xã Lê Lợi (Huyện Thường Tín- Thành phố Hà Nội),Xã Nam Triều (Huyện Phú Xuyên- Thành phố Hà Nội),Xã Bạch Hạ (Huyện Phú Xuyên- Thành phố Hà Nội),Phường Hòa Mạc (Thị xã Duy Tiên- Tỉnh Hà Nam),Xã Công Lý (Huyện Lý Nhân- Tỉnh Hà Nam),Xã Hưng Công (Huyện Bình Lục- Tỉnh Hà Nam),Xã Trung Lương (Huyện Bình Lục- Tỉnh Hà Nam),Xã Liêm Sơn (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Thanh Hải (Huyện Thanh Liêm- Tỉnh Hà Nam),Xã Gia Sinh (Huyện Gia Viễn- Tỉnh Ninh Bình),90000,2giờ23phút
